id,sent_neg,sent_neu,sent_pos,sent_compound,blob_pol,blob_subj
1335,0.252,0.748,0.0,-0.4019,0.25,0.3333333333333333
3162,0.0,0.706,0.294,0.3612,0.0,0.0
3435,0.18,0.82,0.0,-0.296,0.0,0.0
1495,0.0,0.859,0.141,0.2023,-2.7755575615628914e-17,0.4666666666666667
9502,0.391,0.511,0.098,-0.836,0.04999999999999999,0.25
8034,0.0,0.814,0.186,0.4939,0.0,0.0
2439,0.206,0.794,0.0,-0.0772,0.0,0.0
3980,0.121,0.56,0.319,0.5574,0.125,0.375
9545,0.288,0.593,0.119,-0.6124,0.06818181818181818,0.22727272727272727
4980,0.0,1.0,0.0,0.0,0.016666666666666666,0.08333333333333334
7216,0.539,0.284,0.177,-0.7269,-0.033333333333333326,0.2833333333333333
398,0.0,1.0,0.0,0.0,0.0,0.0
4695,0.149,0.851,0.0,-0.2732,0.0,0.3
7196,0.282,0.594,0.124,-0.4939,0.1,0.4
8443,0.204,0.796,0.0,-0.3182,0.0,0.0
7505,0.0,1.0,0.0,0.0,0.0,0.5
6527,0.358,0.528,0.113,-0.6697,-0.044444444444444474,0.8222222222222223
6645,0.254,0.746,0.0,-0.5267,-0.16666666666666666,0.25
10683,0.0,0.803,0.197,0.5293,0.07083333333333333,0.6875
10447,0.204,0.796,0.0,-0.5574,0.14393939393939395,0.6181818181818182
6324,0.0,1.0,0.0,0.0,0.2,0.9
10480,0.154,0.846,0.0,-0.6113,-0.2,0.7
10614,0.0,1.0,0.0,0.0,0.0,0.0
1171,0.0,0.881,0.119,0.2263,0.5,0.5
1570,0.407,0.593,0.0,-0.6269,0.34285714285714286,0.46785714285714286
10160,0.328,0.672,0.0,-0.5994,-0.6166666666666667,0.8
9555,0.175,0.825,0.0,-0.5267,0.0,0.0
6936,0.258,0.742,0.0,-0.7096,0.0,1.0
8770,0.083,0.917,0.0,-0.25,0.0,0.0
5915,0.356,0.644,0.0,-0.9037,0.25,0.5333333333333333
6649,0.0,1.0,0.0,0.0,0.0,0.0
7942,0.145,0.725,0.13,-0.0772,0.0,0.0
1429,0.0,1.0,0.0,0.0,0.6,0.95
3239,0.053,0.878,0.069,0.1027,0.5,0.5
9100,0.339,0.661,0.0,-0.8271,0.1,0.2
113,0.181,0.819,0.0,-0.4767,0.0,0.0
1483,0.0,1.0,0.0,0.0,0.0,0.0
6140,0.0,0.844,0.156,0.5719,0.3833333333333333,0.6166666666666667
361,0.085,0.616,0.299,0.6771,0.5,0.5
7940,0.0,1.0,0.0,0.0,0.03333333333333335,0.4333333333333333
2857,0.0,1.0,0.0,0.0,0.0,0.0
7960,0.0,1.0,0.0,0.0,0.5,0.7
8988,0.05,0.592,0.358,0.8723,0.0,0.0
7317,0.127,0.751,0.121,-0.0258,0.25,0.25
9202,0.187,0.705,0.108,-0.4404,0.0,0.25
8521,0.591,0.409,0.0,-0.4391,-0.6,0.8
4858,0.238,0.762,0.0,-0.6124,0.0,0.5
8448,0.095,0.905,0.0,-0.3182,-0.1,0.6
3196,0.121,0.676,0.203,0.3182,-0.19999999999999998,0.6
7405,0.508,0.492,0.0,-0.4767,0.0,0.0
1041,0.083,0.588,0.328,0.6124,0.19166666666666668,0.6375
6800,0.208,0.792,0.0,-0.6124,0.1,0.8
5623,0.289,0.596,0.115,-0.5859,-0.2,0.8
7165,0.109,0.584,0.307,0.6249,0.11212121212121211,0.7666666666666666
10850,0.156,0.844,0.0,-0.34,0.0,0.0
5876,0.0,1.0,0.0,0.0,-0.1875,0.5
75,0.354,0.646,0.0,-0.886,0.012499999999999997,0.125
6118,0.0,0.588,0.412,0.8979,-0.16666666666666666,0.16666666666666666
696,0.451,0.549,0.0,-0.8658,0.0,0.0
7035,0.0,1.0,0.0,0.0,-0.09375,0.25
6306,0.0,1.0,0.0,0.0,0.0,0.0
5882,0.204,0.796,0.0,-0.4767,0.0,0.0
4130,0.0,1.0,0.0,0.0,0.0,0.0
7616,0.0,0.814,0.186,0.4939,0.4,0.5
5403,0.263,0.737,0.0,-0.6124,0.0,0.0
9219,0.669,0.331,0.0,-0.9201,-0.2,0.0
6474,0.0,0.772,0.228,0.6808,0.8,0.4
6217,0.0,1.0,0.0,0.0,0.0,0.0
3786,0.425,0.575,0.0,-0.5719,0.0,1.0
1812,0.237,0.763,0.0,-0.4767,0.0,0.0
4702,0.0,0.769,0.231,0.4588,0.2,0.3
3835,0.0,0.814,0.186,0.5859,0.25,0.8500000000000001
7543,0.0,1.0,0.0,0.0,0.0,0.0
2551,0.462,0.288,0.25,-0.296,0.0,0.0
10860,0.194,0.806,0.0,-0.34,0.0,0.0
5782,0.0,1.0,0.0,0.0,-0.3,0.4
1409,0.0,1.0,0.0,0.0,0.06818181818181818,0.22727272727272727
7781,0.13,0.87,0.0,-0.2023,0.0,0.0
10195,0.218,0.782,0.0,-0.5994,-0.8,1.0
9607,0.158,0.513,0.328,0.4536,0.5,1.0
7254,0.219,0.642,0.139,-0.3612,0.0,0.14285714285714285
10036,0.0,1.0,0.0,0.0,0.0,0.0
2929,0.193,0.568,0.239,0.2023,1.0,1.0
9534,0.363,0.542,0.095,-0.836,0.2125,0.2875
4851,0.139,0.667,0.194,0.2263,0.05,0.2
10600,0.485,0.515,0.0,-0.9217,-0.2,0.2
860,0.121,0.659,0.22,0.2023,0.13636363636363635,0.5
7474,0.0,1.0,0.0,0.0,0.0,0.0
4246,0.165,0.536,0.299,0.25,0.0,0.0
8346,0.792,0.208,0.0,-0.5859,0.0,0.0
1519,0.0,0.717,0.283,0.8179,0.43333333333333335,0.43333333333333335
10240,0.0,1.0,0.0,0.0,0.0,0.0
3168,0.0,1.0,0.0,0.0,0.0,0.0
4064,0.381,0.619,0.0,-0.8779,0.1,0.4
7755,0.084,0.796,0.119,0.2023,0.18714285714285714,0.5914285714285714
4663,0.145,0.855,0.0,-0.1779,0.0,0.0
1972,0.0,0.905,0.095,0.3182,0.0,0.0
4779,0.419,0.581,0.0,-0.7579,-0.17500000000000002,0.27499999999999997
3124,0.141,0.705,0.153,0.0498,0.1714285714285714,0.3738095238095238
9294,0.116,0.884,0.0,-0.2411,0.125,0.7569444444444444
3427,0.578,0.422,0.0,-0.8993,0.2,0.30000000000000004
7432,0.437,0.563,0.0,-0.4767,0.0,0.0
5278,0.222,0.486,0.292,0.25,0.25,0.3
1167,0.078,0.922,0.0,-0.296,0.225,0.21666666666666667
7360,0.404,0.596,0.0,-0.8462,0.0,0.0
3205,0.0,1.0,0.0,0.0,0.0,0.0
5338,0.608,0.392,0.0,-0.7351,0.0,0.0
8693,0.0,1.0,0.0,0.0,-0.1,0.1
10325,0.104,0.896,0.0,-0.296,-0.125,0.375
292,0.0,1.0,0.0,0.0,0.0,0.0
419,0.0,0.863,0.137,0.3612,0.165,0.56
9282,0.0,1.0,0.0,0.0,0.0,0.05
5222,0.333,0.667,0.0,-0.6705,0.1,0.4
2873,0.153,0.748,0.099,-0.5672,0.18666666666666668,0.58
4840,0.136,0.791,0.073,-0.2732,-0.06666666666666667,0.09999999999999999
2232,0.164,0.629,0.208,0.1779,0.4333333333333333,0.7333333333333333
10103,0.484,0.516,0.0,-0.9217,0.0,0.0
5505,0.395,0.605,0.0,-0.8689,-0.2,0.0
4412,0.258,0.583,0.158,-0.296,0.39285714285714285,0.5178571428571428
3624,0.0,0.562,0.438,0.4404,0.0,0.0
7894,0.263,0.567,0.17,-0.3182,0.17727272727272728,0.6209090909090909
7871,0.333,0.667,0.0,-0.7579,-0.12121212121212122,0.6515151515151515
320,0.0,0.901,0.099,0.3182,0.15,0.4388888888888889
1778,0.305,0.695,0.0,-0.6908,-0.15833333333333335,0.65
1348,0.0,0.846,0.154,0.4767,0.0,0.0
5161,0.264,0.736,0.0,-0.7269,0.0,0.0
5682,0.0,1.0,0.0,0.0,0.0,0.0
8257,0.0,1.0,0.0,0.0,0.0,0.0
10144,0.084,0.916,0.0,-0.1655,-0.06666666666666667,0.03333333333333333
1200,0.0,1.0,0.0,0.0,-0.4,0.4
10560,0.0,1.0,0.0,0.0,0.0,0.0
5923,0.102,0.585,0.313,0.7351,0.39285714285714285,0.5178571428571428
297,0.0,1.0,0.0,0.0,0.05,0.1
5978,0.158,0.667,0.176,0.0772,0.25,1.0
2052,0.122,0.717,0.16,-0.0258,0.2,0.2
2590,0.213,0.787,0.0,-0.4019,0.1,0.4
1566,0.284,0.616,0.1,-0.5994,0.0,0.0
6683,0.176,0.824,0.0,-0.4939,0.0,0.0
4021,0.0,1.0,0.0,0.0,0.0,0.0
8035,0.0,1.0,0.0,0.0,0.0,0.0
2446,0.32,0.68,0.0,-0.4995,0.0,0.0
6300,0.0,1.0,0.0,0.0,0.0,0.0
6198,0.0,1.0,0.0,0.0,0.0,0.0
9479,0.327,0.673,0.0,-0.7783,0.005681818181818177,0.4147727272727273
6668,0.28,0.72,0.0,-0.5423,0.13333333333333333,0.6
8187,0.227,0.773,0.0,-0.6124,0.15,0.275
10290,0.145,0.855,0.0,-0.296,0.0,0.0
3012,0.302,0.698,0.0,-0.5994,0.0,0.0
236,0.154,0.846,0.0,-0.4767,0.0,0.0
7328,0.0,1.0,0.0,0.0,0.0,0.0
3860,0.0,1.0,0.0,0.0,0.0,0.0
4438,0.0,0.789,0.211,0.5859,0.7,0.9
537,0.0,1.0,0.0,0.0,0.25,0.25
9919,0.0,1.0,0.0,0.0,0.0,0.0
753,0.198,0.642,0.16,-0.1779,0.5,1.0
9821,0.294,0.558,0.147,-0.4404,-0.75,0.75
5994,0.167,0.833,0.0,-0.4215,0.19999999999999998,0.45
7364,0.501,0.499,0.0,-0.9439,-0.6999999999999998,0.6666666666666666
38,0.0,1.0,0.0,0.0,0.0,0.06666666666666667
5124,0.322,0.678,0.0,-0.6908,0.13636363636363635,0.45454545454545453
940,0.0,0.756,0.244,0.6369,0.5666666666666668,0.8666666666666667
878,0.209,0.547,0.244,0.1779,0.15714285714285714,0.3357142857142857
3464,0.261,0.591,0.148,-0.3182,0.016666666666666646,0.6833333333333332
9597,0.0,0.705,0.295,0.5574,0.03125,0.25
5238,0.173,0.694,0.133,-0.296,0.14583333333333331,0.3416666666666667
2183,0.162,0.758,0.081,-0.3818,0.0,0.5
3008,0.0,0.741,0.259,0.4215,0.6,0.8
3706,0.181,0.508,0.311,0.3182,0.375,0.9444444444444444
3146,0.0,1.0,0.0,0.0,0.0,0.0
5063,0.627,0.373,0.0,-0.8779,0.0,0.0
1425,0.092,0.792,0.117,0.1531,0.3333333333333333,0.8333333333333334
1780,0.098,0.902,0.0,-0.34,0.06818181818181818,0.22727272727272727
2729,0.279,0.721,0.0,-0.4754,-0.05,0.1
3327,0.079,0.607,0.314,0.765,0.5,1.0
3330,0.0,1.0,0.0,0.0,-0.03333333333333333,0.03333333333333333
2704,0.177,0.823,0.0,-0.4215,-0.1,0.1
1801,0.263,0.639,0.098,-0.3818,-1.0,1.0
10584,0.0,1.0,0.0,0.0,0.0,0.0
550,0.139,0.647,0.214,0.128,0.0,0.0
818,0.111,0.812,0.077,-0.2023,0.0,0.0
9986,0.592,0.408,0.0,-0.4404,-0.375,0.625
7515,0.0,1.0,0.0,0.0,0.0,0.0
238,0.14,0.86,0.0,-0.4767,0.0,0.0
9941,0.327,0.673,0.0,-0.7783,-0.6,0.6
8896,0.0,0.915,0.085,0.3612,0.0,0.0
967,0.0,0.706,0.294,0.3612,0.0,0.0
2102,0.373,0.545,0.082,-0.7506,-0.225,0.575
2299,0.095,0.518,0.387,0.7433,-0.14999999999999988,0.7833333333333333
7019,0.147,0.49,0.363,0.6597,1.0,0.3
187,0.0,0.417,0.583,0.6369,0.5,0.6
6242,0.0,0.781,0.219,0.6369,0.37083333333333335,0.49583333333333335
1234,0.162,0.468,0.37,0.7618,0.2333333333333333,0.7666666666666666
47,0.0,1.0,0.0,0.0,0.0,0.0
7416,0.256,0.65,0.093,-0.6124,0.0,0.0
3404,0.18,0.82,0.0,-0.296,0.0,0.0
7132,0.0,0.724,0.276,0.6369,0.2,0.35
1419,0.112,0.888,0.0,-0.2263,0.09285714285714286,0.23095238095238094
36,0.0,1.0,0.0,0.0,0.0,0.0
2737,0.282,0.364,0.354,0.2933,0.024999999999999994,0.625
5001,0.0,0.746,0.254,0.6633,0.0,0.0
563,0.0,0.845,0.155,0.296,0.4166666666666667,0.5833333333333334
5028,0.118,0.882,0.0,-0.34,0.0,0.0
7093,0.0,0.673,0.327,0.6523,0.4,0.35
3802,0.0,1.0,0.0,0.0,0.0,0.0
7128,0.207,0.536,0.257,0.3182,0.16666666666666666,0.3333333333333333
578,0.0,1.0,0.0,0.0,0.0,0.0
7115,0.116,0.764,0.119,0.0166,-0.13333333333333333,0.08333333333333334
2088,0.274,0.726,0.0,-0.5267,0.15625,0.41666666666666663
9947,0.151,0.447,0.402,0.6705,0.43333333333333335,0.5
1967,0.0,0.903,0.097,0.3089,0.0,0.0
8185,0.0,1.0,0.0,0.0,0.0,0.0
3192,0.0,0.894,0.106,0.3818,0.25,0.3
2634,0.124,0.876,0.0,-0.34,-0.02777777777777779,0.6444444444444445
5166,0.248,0.637,0.115,-0.4767,0.3,0.39999999999999997
7641,0.0,1.0,0.0,0.0,0.0,0.0
10442,0.0,0.706,0.294,0.3612,0.1,0.4
3297,0.0,0.674,0.326,0.8479,-0.05000000000000001,0.49444444444444446
6213,0.0,1.0,0.0,0.0,0.0,0.0
2950,0.403,0.475,0.121,-0.913,0.29,0.51
9547,0.0,0.704,0.296,0.6369,1.0,0.3
2866,0.208,0.584,0.208,-0.25,0.4,0.6
1905,0.0,1.0,0.0,0.0,0.0,0.0
4063,0.281,0.719,0.0,-0.6486,-0.25,0.4
2383,0.249,0.751,0.0,-0.6486,0.1,0.3
9462,0.147,0.691,0.161,0.0772,0.0,0.0
3187,0.0,1.0,0.0,0.0,-0.16666666666666666,0.16666666666666666
2822,0.0,0.85,0.15,0.3182,0.10000000000000002,0.425
10309,0.423,0.577,0.0,-0.296,0.0,0.0
7497,0.0,1.0,0.0,0.0,0.0,0.5
3664,0.25,0.75,0.0,-0.7469,-0.2,0.0
8680,0.0,1.0,0.0,0.0,-0.125,0.375
6726,0.0,1.0,0.0,0.0,-0.13333333333333333,0.375
9433,0.463,0.537,0.0,-0.7845,0.0,0.0
1992,0.191,0.809,0.0,-0.3818,-0.15555555555555559,0.2888888888888889
10395,0.0,0.749,0.251,0.6908,0.12063492063492064,0.4126984126984126
8296,0.132,0.634,0.234,0.2732,0.0,0.0
1979,0.342,0.658,0.0,-0.6369,0.0,0.0
4356,0.0,1.0,0.0,0.0,0.0,0.05
5584,0.0,0.894,0.106,0.2263,0.35,0.49999999999999994
56,0.0,1.0,0.0,0.0,0.0,0.0
2262,0.0,1.0,0.0,0.0,0.0,0.0
8247,0.484,0.516,0.0,-0.8176,-0.8,0.9
10565,0.086,0.82,0.094,0.0516,0.0,0.0
8839,0.0,1.0,0.0,0.0,0.0,0.0
2186,0.305,0.507,0.188,-0.6124,0.0,0.375
7354,0.47,0.53,0.0,-0.7269,0.0,0.0
885,0.0,1.0,0.0,0.0,0.0,0.0
3920,0.484,0.516,0.0,-0.9217,0.0,0.0
10620,0.524,0.476,0.0,-0.9217,-0.2,0.2
9024,0.0,1.0,0.0,0.0,0.0,0.0
10811,0.0,1.0,0.0,0.0,0.2,0.4
4504,0.224,0.776,0.0,-0.3818,0.25,0.8500000000000001
45,0.0,0.0,1.0,0.6249,1.0,1.0
6278,0.291,0.709,0.0,-0.5719,0.0,0.0
1889,0.0,1.0,0.0,0.0,0.0,0.0
5030,0.0,1.0,0.0,0.0,0.1,0.6
1384,0.112,0.888,0.0,-0.2263,0.09285714285714286,0.23095238095238094
2671,0.0,1.0,0.0,0.0,0.0,0.0
7282,0.254,0.635,0.111,-0.5574,0.0,0.0
9010,0.135,0.865,0.0,-0.3612,0.0,0.0
3204,0.149,0.851,0.0,-0.2732,0.0,0.3
3455,0.167,0.833,0.0,-0.34,0.0,0.0
8149,0.227,0.773,0.0,-0.6124,0.15,0.275
3059,0.092,0.839,0.069,-0.1406,0.2916666666666667,0.4388888888888889
9167,0.295,0.705,0.0,-0.7717,0.0,0.5
610,0.0,1.0,0.0,0.0,0.0,0.0
9486,0.335,0.362,0.303,-0.4019,0.0,0.0
3484,0.261,0.633,0.106,-0.5688,-0.19999999999999998,0.5
706,0.208,0.792,0.0,-0.6124,-0.19999999999999998,0.37777777777777777
7660,0.435,0.565,0.0,-0.9201,0.0,0.775
4425,0.0,0.745,0.255,0.5346,0.5,0.6
2300,0.0,0.56,0.44,0.8402,0.0,0.0
9340,0.0,1.0,0.0,0.0,0.0,1.0
4817,0.231,0.769,0.0,-0.4588,0.0,0.0
6145,0.077,0.773,0.149,0.3182,-0.13333333333333333,0.6
5479,0.126,0.579,0.295,0.4939,0.35,0.55
2956,0.392,0.608,0.0,-0.7959,-0.2,0.4
7568,0.135,0.691,0.174,0.0516,0.4375,0.3375
10456,0.0,1.0,0.0,0.0,0.0,0.0
10423,0.0,1.0,0.0,0.0,0.0,0.0
10525,0.0,1.0,0.0,0.0,-0.016666666666666663,0.2222222222222222
1484,0.0,0.859,0.141,0.2023,-0.05000000000000003,0.5416666666666666
10449,0.0,1.0,0.0,0.0,0.1,0.4
9554,0.274,0.726,0.0,-0.5267,0.0,0.0
6702,0.0,0.857,0.143,0.3612,0.0,0.15
2317,0.268,0.732,0.0,-0.6705,-0.2,0.0
10712,0.131,0.721,0.149,0.1027,-0.05000000000000002,0.30000000000000004
541,0.0,0.827,0.173,0.3182,0.0,0.0
7049,0.0,1.0,0.0,0.0,0.0,0.0
9516,0.435,0.503,0.062,-0.9274,0.0,0.0
7225,0.427,0.312,0.26,-0.3818,0.1,0.4
9,0.0,1.0,0.0,0.0,0.0,0.0
10772,0.0,1.0,0.0,0.0,0.4,1.0
5500,0.0,1.0,0.0,0.0,-0.15555555555555559,0.2888888888888889
7901,0.0,0.931,0.069,0.1027,0.0,0.0
7003,0.119,0.565,0.316,0.5423,0.0,0.3
2649,0.0,1.0,0.0,0.0,0.25,0.3333333333333333
2201,0.35,0.65,0.0,-0.8658,-0.3166666666666667,0.3
4614,0.191,0.809,0.0,-0.3818,0.0,0.0
1958,0.274,0.593,0.133,-0.4404,0.45833333333333337,0.75
10743,0.0,1.0,0.0,0.0,0.16,0.5399999999999999
7468,0.122,0.878,0.0,-0.3612,-0.175,0.175
785,0.0,1.0,0.0,0.0,0.0,0.0
61,0.317,0.587,0.096,-0.7311,-0.03333333333333333,0.2833333333333334
9248,0.396,0.604,0.0,-0.7096,-0.033333333333333326,0.2833333333333333
4559,0.115,0.885,0.0,-0.3818,0.0,0.0
3042,0.262,0.738,0.0,-0.5994,0.3,0.5
1747,0.0,0.803,0.197,0.4019,0.0,0.0
4143,0.0,1.0,0.0,0.0,0.0,0.0
6508,0.431,0.44,0.129,-0.7334,0.012499999999999997,0.5916666666666667
1893,0.0,0.818,0.182,0.3947,0.15714285714285714,0.7357142857142858
1662,0.0,0.815,0.185,0.3612,0.0,0.0
4444,0.075,0.925,0.0,-0.0772,-0.5,1.0
7748,0.276,0.724,0.0,-0.7269,0.0,0.0
14,0.191,0.809,0.0,-0.3818,0.0,0.0
73,0.0,1.0,0.0,0.0,0.0,0.0
1794,0.173,0.827,0.0,-0.5267,0.25,0.375
7789,0.456,0.544,0.0,-0.7717,-0.2,0.0
6032,0.151,0.703,0.146,-0.0258,0.2523809523809524,0.4904761904761905
2502,0.285,0.715,0.0,-0.6113,-0.5,1.0
9474,0.636,0.364,0.0,-0.7906,-0.05,0.0
401,0.0,1.0,0.0,0.0,0.0,0.1
5456,0.0,0.757,0.243,0.5423,0.125,0.19999999999999998
2113,0.291,0.612,0.097,-0.7506,-0.18333333333333335,0.2833333333333333
1472,0.0,1.0,0.0,0.0,0.0,0.0
1832,0.0,1.0,0.0,0.0,-0.016666666666666666,0.0
5605,0.126,0.546,0.328,0.5719,0.0,0.0
2845,0.382,0.618,0.0,-0.8256,0.0,0.0
4321,0.0,0.775,0.225,0.4404,0.7,0.6000000000000001
4153,0.266,0.504,0.23,-0.128,0.0,0.0
6622,0.0,1.0,0.0,0.0,0.0,0.0
6823,0.208,0.792,0.0,-0.6124,0.1,0.8
3402,0.171,0.829,0.0,-0.4767,0.30000000000000004,0.4
10803,0.139,0.659,0.203,0.0667,0.25,0.4
4447,0.0,1.0,0.0,0.0,0.0,0.0
5898,0.142,0.569,0.289,0.5267,0.4,0.35
37,0.592,0.408,0.0,-0.7003,-0.2,0.8
3384,0.261,0.571,0.167,-0.3182,0.25,1.0
9612,0.238,0.762,0.0,-0.6124,0.0,0.0
9082,0.3,0.7,0.0,-0.7184,-0.3166666666666667,0.3
5302,0.444,0.556,0.0,-0.4939,0.0,0.0
1722,0.224,0.776,0.0,-0.3818,0.0,0.0
2716,0.211,0.67,0.118,-0.4151,-0.25,0.35
5519,0.0,1.0,0.0,0.0,0.0,0.0
4937,0.102,0.898,0.0,-0.1779,0.0,0.0
5672,0.579,0.421,0.0,-0.6705,0.0,0.0
829,0.136,0.864,0.0,-0.296,0.0,0.0
1215,0.0,1.0,0.0,0.0,0.0,0.0
4838,0.0,1.0,0.0,0.0,0.0,0.0
3833,0.0,0.702,0.298,0.5267,0.0,0.0
2182,0.0,0.766,0.234,0.6369,0.1,0.4
8410,0.0,1.0,0.0,0.0,0.0,0.0
493,0.0,0.323,0.677,0.9313,0.2,0.30000000000000004
8251,0.0,1.0,0.0,0.0,-0.16666666666666666,0.43333333333333335
3997,0.237,0.763,0.0,-0.4215,0.0,0.4
6412,0.0,0.706,0.294,0.3612,0.0,0.0
4985,0.0,0.45,0.55,0.7269,0.475,0.8
5964,0.0,0.857,0.143,0.3612,0.0,0.0
9263,0.0,0.886,0.114,0.4019,0.10000000000000002,0.3833333333333333
901,0.0,0.859,0.141,0.3182,-0.03750000000000001,0.8624999999999999
9331,0.0,1.0,0.0,0.0,0.0,0.525
8592,0.071,0.929,0.0,-0.1531,-0.1,0.1
8867,0.0,1.0,0.0,0.0,0.0,0.0
303,0.0,0.828,0.172,0.4404,0.43333333333333335,0.8333333333333334
6892,0.251,0.749,0.0,-0.6908,-0.1,0.4
5346,0.121,0.606,0.273,0.4601,0.35,0.65
9823,0.388,0.612,0.0,-0.765,0.45,0.6666666666666667
1739,0.0,0.704,0.296,0.743,0.0,0.0
496,0.0,0.813,0.187,0.3182,0.0,0.0
5135,0.241,0.759,0.0,-0.5423,0.0,0.0
2913,0.238,0.56,0.201,-0.1343,0.0,0.0
1410,0.0,1.0,0.0,0.0,0.1621212121212121,0.3348484848484849
2803,0.0,1.0,0.0,0.0,0.5,0.9
8991,0.394,0.606,0.0,-0.8934,-0.24285714285714288,0.5914285714285714
8438,0.0,1.0,0.0,0.0,0.0,0.0
2992,0.27,0.629,0.101,-0.5719,-0.1,0.525
3502,0.122,0.761,0.117,-0.0258,0.35000000000000003,0.9
6462,0.185,0.548,0.267,0.296,0.22777777777777777,0.4055555555555556
3322,0.0,1.0,0.0,0.0,0.0,1.0
7842,0.333,0.667,0.0,-0.4588,0.0,0.0
3133,0.136,0.864,0.0,-0.296,-0.2,0.05
9426,0.109,0.796,0.095,-0.0772,0.3,0.1
4534,0.206,0.794,0.0,-0.3818,0.0,0.0
282,0.212,0.788,0.0,-0.5423,0.14545454545454545,0.35984848484848486
4004,0.339,0.661,0.0,-0.6249,0.0,0.0
7944,0.0,1.0,0.0,0.0,0.0,0.2
5288,0.385,0.615,0.0,-0.7845,-0.3375,0.575
9280,0.113,0.887,0.0,-0.3182,0.16,0.5399999999999999
1956,0.153,0.591,0.256,0.3832,-0.05,0.5
9847,0.305,0.695,0.0,-0.6436,-0.1,0.4
1329,0.083,0.787,0.13,0.296,0.2611111111111111,0.5611111111111111
4895,0.263,0.737,0.0,-0.3612,-0.175,0.175
10013,0.0,0.682,0.318,0.6369,0.5,0.6
1922,0.0,1.0,0.0,0.0,0.0,0.0
6876,0.155,0.526,0.319,0.4588,0.15000000000000002,0.35
2886,0.63,0.37,0.0,-0.7783,-0.2,0.8
1201,0.0,1.0,0.0,0.0,0.0,0.0
8539,0.483,0.336,0.181,-0.6705,0.0,0.0
322,0.0,1.0,0.0,0.0,0.0,0.0
7573,0.242,0.758,0.0,-0.6249,0.5,0.5
9227,0.179,0.714,0.107,-0.4215,0.25,0.65
3617,0.0,0.581,0.419,0.8957,0.16666666666666666,0.6
10331,0.352,0.648,0.0,-0.7717,0.012499999999999997,0.125
6511,0.0,0.78,0.22,0.7351,0.25,0.75
9769,0.278,0.722,0.0,-0.8074,-0.1,0.0
10100,0.0,0.818,0.182,0.4404,0.0,0.0
5848,0.0,0.656,0.344,0.6369,0.5,0.6
8637,0.0,0.877,0.123,0.4215,-0.025,0.2
10692,0.485,0.515,0.0,-0.5719,0.0,0.0
10499,0.0,1.0,0.0,0.0,0.25,0.25
9799,0.254,0.746,0.0,-0.5267,-0.2,0.0
4694,0.093,0.795,0.113,0.0772,0.0,0.0
8225,0.0,0.784,0.216,0.6289,0.0,0.0
2818,0.0,1.0,0.0,0.0,0.0,0.0
752,0.0,1.0,0.0,0.0,0.0,0.1
9485,0.414,0.586,0.0,-0.872,0.0,0.0
1895,0.0,1.0,0.0,0.0,0.0,0.0
2776,0.0,1.0,0.0,0.0,0.0,0.0
3345,0.0,1.0,0.0,0.0,0.1,0.2
5206,0.395,0.605,0.0,-0.9022,0.0,0.06666666666666667
4431,0.401,0.599,0.0,-0.7717,0.0,0.0
3209,0.0,1.0,0.0,0.0,0.0,0.0
6276,0.0,0.781,0.219,0.6369,0.37083333333333335,0.49583333333333335
2928,0.173,0.711,0.117,-0.2732,0.0,0.0
7487,0.0,1.0,0.0,0.0,0.5,0.5
1323,0.0,1.0,0.0,0.0,0.0,0.0
3977,0.365,0.635,0.0,-0.8481,-0.25,0.25
2681,0.154,0.673,0.173,0.0516,0.0,0.0
5713,0.326,0.674,0.0,-0.743,0.0,0.0
548,0.18,0.82,0.0,-0.296,0.0,0.0
1639,0.0,1.0,0.0,0.0,0.0,0.0
4340,0.143,0.752,0.105,-0.128,0.0,0.0
9437,0.0,0.867,0.133,0.3182,0.0,0.0
4975,0.0,1.0,0.0,0.0,0.5,0.5
4479,0.0,0.82,0.18,0.5106,0.0,0.1
1564,0.456,0.544,0.0,-0.7717,-0.4,0.6
8432,0.0,1.0,0.0,0.0,0.0,0.0
9790,0.236,0.764,0.0,-0.5267,-0.2,0.0
4417,0.0,1.0,0.0,0.0,0.0,0.0
5014,0.0,1.0,0.0,0.0,0.13636363636363635,0.45454545454545453
1759,0.11,0.89,0.0,-0.1531,0.1,0.2
3686,0.333,0.667,0.0,-0.5423,-0.2,0.0
4624,0.167,0.833,0.0,-0.3818,0.0,0.0
11,0.333,0.667,0.0,-0.5423,0.0,0.0
1587,0.0,0.698,0.302,0.5994,0.85,1.0
9630,0.0,1.0,0.0,0.0,0.0,0.0
4497,0.0,0.893,0.107,0.34,0.17532467532467533,0.5357142857142857
5678,0.0,1.0,0.0,0.0,0.6,1.0
8420,0.0,1.0,0.0,0.0,0.0,0.0
4226,0.358,0.642,0.0,-0.5994,-0.1,0.1
7112,0.0,1.0,0.0,0.0,0.0,0.0
5391,0.27,0.73,0.0,-0.5859,0.0,0.0
2224,0.11,0.89,0.0,-0.3818,0.5,0.5
3943,0.755,0.245,0.0,-0.85,0.2,0.9
1119,0.142,0.69,0.168,0.1531,0.10000000000000002,0.9
7288,0.456,0.544,0.0,-0.7717,0.0,0.0
6666,0.464,0.536,0.0,-0.6369,0.0,1.0
9329,0.0,1.0,0.0,0.0,0.0,0.0
586,0.231,0.769,0.0,-0.34,-0.025,0.5
3601,0.0,0.823,0.177,0.4215,0.6,0.8
